yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2018,2018,Import,Comoros,69,Ceramic products,Australia and New Zealand,Oceania,1383
2018,2018,Import,Comoros,69,Ceramic products,Eastern Asia,Asia,3123059
2018,2018,Import,Comoros,69,Ceramic products,Latin America and the Caribbean,Americas,574
2018,2018,Import,Comoros,69,Ceramic products,Northern Africa,Africa,120826
2018,2018,Import,Comoros,69,Ceramic products,Northern Europe,Europe,25
2018,2018,Import,Comoros,69,Ceramic products,Polynesia,Oceania,1147
2018,2018,Import,Comoros,69,Ceramic products,South-eastern Asia,Asia,32322
2018,2018,Import,Comoros,69,Ceramic products,Southern Europe,Europe,35443
2018,2018,Import,Comoros,69,Ceramic products,Sub-Saharan Africa,Africa,14802
2018,2018,Import,Comoros,69,Ceramic products,Western Asia,Asia,9399
2018,2018,Import,Comoros,69,Ceramic products,Western Europe,Europe,381824
2018,2018,Import,Comoros,69,Ceramic products,World,World,6502203
