,rtTitle,ptTitle,rgDesc,TradeValue
0,Syria,Algeria,Export,178184958.0
1,Syria,Algeria,Import,9179881.0
2,Syria,Armenia,Export,1041071.0
3,Syria,Armenia,Import,3210874.0
4,Syria,Azerbaijan,Export,704411.0
5,Syria,Azerbaijan,Import,62902460.0
6,Syria,Bahrain,Export,15520203.0
7,Syria,Bahrain,Import,7537651.0
8,Syria,Cyprus,Export,98426258.0
9,Syria,Cyprus,Import,5222102.0
10,Syria,Djibouti,Export,1323654.0
11,Syria,Djibouti,Import,1006950.0
12,Syria,Fmr Sudan,Export,78673712.0
13,Syria,Fmr Sudan,Import,66430394.0
14,Syria,Georgia,Export,11723582.0
15,Syria,Georgia,Import,28467751.0
16,Syria,Iraq,Export,2132950444.0
17,Syria,Iraq,Import,404319749.0
18,Syria,Jordan,Export,627992616.0
19,Syria,Jordan,Import,346041970.0
20,Syria,Kuwait,Export,232532485.0
21,Syria,Kuwait,Import,160604797.0
22,Syria,Lebanon,Export,821308908.0
23,Syria,Lebanon,Import,528611257.0
24,Syria,Libya,Export,151392311.0
25,Syria,Libya,Import,164666719.0
26,Syria,Malta,Export,756349.0
27,Syria,Mauritania,Export,6288028.0
28,Syria,Morocco,Export,36426338.0
29,Syria,Morocco,Import,101813701.0
30,Syria,Oman,Export,10304604.0
31,Syria,Oman,Import,31527356.0
32,Syria,Pakistan,Export,138872289.0
33,Syria,Pakistan,Import,103121767.0
34,Syria,Qatar,Export,100073565.0
35,Syria,Qatar,Import,109772022.0
36,Syria,Saudi Arabia,Export,1469314474.0
37,Syria,Saudi Arabia,Import,1360920451.0
38,Syria,Turkey,Export,1518784128.0
39,Syria,Turkey,Import,1240244983.0
40,Syria,United Arab Emirates,Export,200669448.0
41,Syria,United Arab Emirates,Import,668808004.0
42,Syria,World,Export,22177268070.0
43,Syria,World,Import,29042640218.0
44,Syria,Yemen,Export,92178051.0
45,Syria,Yemen,Import,11796811.0
