yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,9622,21.0000287,57.0036901,37.977378106878206,73.97804075806764
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,7061,21.0000287,57.0036901,43.897683433510366,-100.08947125585888
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,260,21.0000287,57.0036901,25.499703063807168,75.5024015339642
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,400,21.0000287,57.0036901,40.12399607988535,20.742583178432696
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,1716,21.0000287,57.0036901,6.06272746187266,22.727528470146083
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,122907,21.0000287,57.0036901,,
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,24283,21.0000287,57.0036901,,
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,29539,21.0000287,57.0036901,,
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,2377,21.0000287,57.0036901,,
2015,2015,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,31383,21.0000287,57.0036901,,
