rtTitle,Subregion,rgDesc,TradeValue
Kuwait,Afghanistan,Export,9017
Kuwait,Afghanistan,Import,1186502
Kuwait,Afghanistan,Re-Export,9017
Kuwait,Algeria,Export,5362519
Kuwait,Algeria,Import,2558586
Kuwait,Algeria,Re-Export,98879
Kuwait,Armenia,Export,330
Kuwait,Armenia,Import,4637510
Kuwait,Azerbaijan,Export,18776
Kuwait,Azerbaijan,Import,497787
Kuwait,Azerbaijan,Re-Export,16832
Kuwait,Bahrain,Export,54159334
Kuwait,Bahrain,Import,509110840
Kuwait,Bahrain,Re-Export,19672856
Kuwait,Comoros,Export,32103
Kuwait,Comoros,Import,275
Kuwait,Comoros,Re-Export,25392
Kuwait,Cyprus,Export,721242
Kuwait,Cyprus,Import,21139795
Kuwait,Cyprus,Re-Export,137182
Kuwait,Djibouti,Export,1480340
Kuwait,Djibouti,Import,91688
Kuwait,Djibouti,Re-Export,123043
Kuwait,Georgia,Export,773392
Kuwait,Georgia,Import,2753309
Kuwait,Georgia,Re-Export,697957
Kuwait,Iraq,Export,389245720
Kuwait,Iraq,Import,378481
Kuwait,Iraq,Re-Export,316373424
Kuwait,Jordan,Export,104970611
Kuwait,Jordan,Import,184051845
Kuwait,Jordan,Re-Export,51926864
Kuwait,Lebanon,Export,15314825
Kuwait,Lebanon,Import,181414398
Kuwait,Lebanon,Re-Export,5114670
Kuwait,Libya,Export,978072
Kuwait,Libya,Import,155011
Kuwait,Libya,Re-Export,745138
Kuwait,Malta,Export,492
Kuwait,Malta,Import,5629780
Kuwait,Mauritania,Export,573633
Kuwait,Mauritania,Import,1565
Kuwait,Mauritania,Re-Export,433509
Kuwait,Morocco,Export,3039172
Kuwait,Morocco,Import,31558310
Kuwait,Morocco,Re-Export,571100
Kuwait,Oman,Export,176351723
Kuwait,Oman,Import,238667051
Kuwait,Oman,Re-Export,9858162
Kuwait,Pakistan,Export,170041885
Kuwait,Pakistan,Import,205886792
Kuwait,Pakistan,Re-Export,1255141
Kuwait,Qatar,Export,285659938
Kuwait,Qatar,Import,58231701
Kuwait,Qatar,Re-Export,103823015
Kuwait,Saudi Arabia,Export,659304062
Kuwait,Saudi Arabia,Import,1492175270
Kuwait,Saudi Arabia,Re-Export,299715801
Kuwait,State of Palestine,Export,9594
Kuwait,State of Palestine,Import,4477535
Kuwait,United Arab Emirates,Export,547641173
Kuwait,United Arab Emirates,Import,2290961955
Kuwait,United Arab Emirates,Re-Export,375146384
Kuwait,World,Export,40142937698
Kuwait,World,Import,27971439079
Kuwait,World,Re-Export,1556503578
Kuwait,Yemen,Export,19150236
Kuwait,Yemen,Import,15161808
Kuwait,Yemen,Re-Export,12058230
