yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,1485646,33.8750629,35.843409,37.977378106878206,73.97804075806764
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,305075,33.8750629,35.843409,51.67568633314729,27.673469819741847
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Africa,Africa,2819,33.8750629,35.843409,19.569604022535763,12.47761721199581
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,26479,33.8750629,35.843409,43.897683433510366,-100.08947125585888
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,110992,33.8750629,35.843409,59.36075159783851,25.01346951967388
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,24179,33.8750629,35.843409,10.528384761701911,103.08333472012376
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1226281,33.8750629,35.843409,40.12399607988535,20.742583178432696
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,24101,33.8750629,35.843409,26.42921218083572,52.86847103284948
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,2007441,33.8750629,35.843409,47.92172048214207,7.866753258497997
2012,2012,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,5799212,33.8750629,35.843409,,
