yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Australia and New Zealand,Oceania,10426
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Central Asia,Asia,39398
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Eastern Asia,Asia,451469
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Eastern Europe,Europe,156168
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Latin America and the Caribbean,Americas,169333688
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Northern Africa,Africa,1602651
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Northern America,Americas,59552
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Northern Europe,Europe,2340785
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,South-eastern Asia,Asia,93342
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Southern Asia,Asia,894
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Southern Europe,Europe,7067026
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Sub-Saharan Africa,Africa,3331025
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Western Asia,Asia,1743423
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,Western Europe,Europe,65082256
2004,2004,Import,Algeria,17,Sugars and sugar confectionery,World,World,268675406
