yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Comoros,World,36.0,Explosives; pyrotechnic products; matches,147760.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2013,2013.0,Import,Comoros,France,36.0,Explosives; pyrotechnic products; matches,231.0,,-12.2045176,44.2832964,46.603354,1.8883335
2013,2013.0,Import,Comoros,Madagascar,36.0,Explosives; pyrotechnic products; matches,15732.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2013,2013.0,Import,Comoros,Mauritius,36.0,Explosives; pyrotechnic products; matches,10738.0,,-12.2045176,44.2832964,-20.2759451,57.5703566
2013,2013.0,Import,Comoros,South Africa,36.0,Explosives; pyrotechnic products; matches,120140.0,,-12.2045176,44.2832964,-28.8166236,24.991639
2013,2013.0,Import,Comoros,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,326.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2013,2013.0,Import,Comoros,United Rep. of Tanzania,36.0,Explosives; pyrotechnic products; matches,590.0,,-12.2045176,44.2832964,,
