yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,7,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,1798,35.8885993,14.4476911,17.925141963241547,-78.01492950057497
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,1899,35.8885993,14.4476911,19.569604022535763,12.47761721199581
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,4273,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,53406,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,443,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,590,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2009,2009,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,63175,35.8885993,14.4476911,,
