yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,57514.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2006,2006.0,Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,6464.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2006,2006.0,Export,Armenia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,1.0,,40.7696272,44.6736646,51.1638175,10.4478313
2006,2006.0,Export,Armenia,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,13.0,,40.7696272,44.6736646,42.6384261,12.674297
2006,2006.0,Export,Armenia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,29633.0,,40.7696272,44.6736646,64.6863136,97.7453061
2006,2006.0,Export,Armenia,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,1858.0,,40.7696272,44.6736646,24.0002488,53.9994829
2006,2006.0,Export,Armenia,Ukraine,35.0,Albuminoidal substances; modified starches; glues; enzymes,19545.0,,40.7696272,44.6736646,49.4871968,31.2718321
