yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Afghanistan,World,25.0,Salt; sulfur; earths and stone; plastering materials,3765287.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2016,2016.0,Import,Afghanistan,China,25.0,Salt; sulfur; earths and stone; plastering materials,5364.0,,33.7680065,66.2385139,35.000074,104.999927
2016,2016.0,Import,Afghanistan,Iran,25.0,Salt; sulfur; earths and stone; plastering materials,556025.0,,33.7680065,66.2385139,32.6475314,54.5643516
2016,2016.0,Import,Afghanistan,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,2630090.0,,33.7680065,66.2385139,30.3308401,71.247499
2016,2016.0,Import,Afghanistan,India,25.0,Salt; sulfur; earths and stone; plastering materials,27178.0,,33.7680065,66.2385139,22.3511148,78.6677428
2016,2016.0,Import,Afghanistan,Tajikistan,25.0,Salt; sulfur; earths and stone; plastering materials,204202.0,,33.7680065,66.2385139,38.6281733,70.8156541
2016,2016.0,Import,Afghanistan,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,35284.0,,33.7680065,66.2385139,24.0002488,53.9994829
2016,2016.0,Import,Afghanistan,USA,25.0,Salt; sulfur; earths and stone; plastering materials,329.0,,33.7680065,66.2385139,39.7837304,-100.445882
2016,2016.0,Import,Afghanistan,Uzbekistan,25.0,Salt; sulfur; earths and stone; plastering materials,306815.0,,33.7680065,66.2385139,41.32373,63.9528098
