yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Australia and New Zealand,Oceania,47095940
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Eastern Europe,Europe,69280475
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Latin America and the Caribbean,Americas,4476
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Northern Africa,Africa,34714
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Northern America,Americas,29640989
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Northern Europe,Europe,13720601
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",South-eastern Asia,Asia,6018
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Southern Europe,Europe,4586125
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Western Asia,Asia,524
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",Western Europe,Europe,264952937
1997,1997,Import,Algeria,4,"Dairy products, eggs, honey, edible animal product nes",World,World,443322592
