rtTitle,Subregion,rgDesc,TradeValue
Fmr Sudan,Algeria,Export,76858
Fmr Sudan,Bahrain,Export,1310
Fmr Sudan,Bahrain,Import,15655063
Fmr Sudan,Cyprus,Import,2664756
Fmr Sudan,Djibouti,Export,260754
Fmr Sudan,Jordan,Export,7063612
Fmr Sudan,Jordan,Import,12050574
Fmr Sudan,Kuwait,Export,166210
Fmr Sudan,Kuwait,Import,46810
Fmr Sudan,Lebanon,Export,5385226
Fmr Sudan,Lebanon,Import,1623986
Fmr Sudan,Libya,Import,71743
Fmr Sudan,Malta,Import,230794
Fmr Sudan,Mauritania,Import,6822
Fmr Sudan,Morocco,Import,724703
Fmr Sudan,Oman,Export,1508
Fmr Sudan,Oman,Import,1094592
Fmr Sudan,Pakistan,Export,85574
Fmr Sudan,Pakistan,Import,1003017
Fmr Sudan,Qatar,Export,196580
Fmr Sudan,Qatar,Import,1773353
Fmr Sudan,Saudi Arabia,Export,63465328
Fmr Sudan,Saudi Arabia,Import,130846778
Fmr Sudan,United Arab Emirates,Export,6718088
Fmr Sudan,United Arab Emirates,Import,52932988
Fmr Sudan,World,Export,222063774
Fmr Sudan,World,Import,989420550
Fmr Sudan,Yemen,Export,2762889
Fmr Sudan,Yemen,Import,5911332
