yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,1011468,25.6242618,42.3528328,37.977378106878206,73.97804075806764
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,4030138,25.6242618,42.3528328,51.67568633314729,27.673469819741847
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,2310137,25.6242618,42.3528328,43.897683433510366,-100.08947125585888
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,437067,25.6242618,42.3528328,59.36075159783851,25.01346951967388
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,383468,25.6242618,42.3528328,40.12399607988535,20.742583178432696
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,36456045,25.6242618,42.3528328,47.92172048214207,7.866753258497997
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,45848057,25.6242618,42.3528328,,
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Kuwait, Kuwait,70400,25.6242618,42.3528328,,
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Pakistan, Pakistan,290400,25.6242618,42.3528328,,
2012,2012,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, United Arab Emirates, United Arab Emirates,65867,25.6242618,42.3528328,,
