yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Israel,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",116737000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2017,2017.0,Export,Israel,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000.0,,30.8124247,34.8594762,10.2735633,-84.0739102
2017,2017.0,Export,Israel,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",412000.0,,30.8124247,34.8594762,34.9823018,33.1451285
2017,2017.0,Export,Israel,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5590000.0,,30.8124247,34.8594762,49.7439047,15.3381061
2017,2017.0,Export,Israel,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",142000.0,,30.8124247,34.8594762,55.670249,10.3333283
2017,2017.0,Export,Israel,Equatorial Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31000.0,,30.8124247,34.8594762,1.613172,10.5170357
2017,2017.0,Export,Israel,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",112000.0,,30.8124247,34.8594762,10.2116702,38.6521203
2017,2017.0,Export,Israel,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11000.0,,30.8124247,34.8594762,58.7523778,25.3319078
2017,2017.0,Export,Israel,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158000.0,,30.8124247,34.8594762,63.2467777,25.9209164
2017,2017.0,Export,Israel,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1359000.0,,30.8124247,34.8594762,46.603354,1.8883335
2017,2017.0,Export,Israel,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39000.0,,30.8124247,34.8594762,11.8145966,42.8453061
2017,2017.0,Export,Israel,Gabon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,-0.8999695,11.6899699
2017,2017.0,Export,Israel,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24000.0,,30.8124247,34.8594762,32.3293809,-83.1137366
2017,2017.0,Export,Israel,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12169000.0,,30.8124247,34.8594762,51.1638175,10.4478313
2017,2017.0,Export,Israel,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",256000.0,,30.8124247,34.8594762,8.0300284,-1.0800271
2017,2017.0,Export,Israel,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63000.0,,30.8124247,34.8594762,38.9953683,21.9877132
2017,2017.0,Export,Israel,Guatemala,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,15.5855545,-90.345759
2017,2017.0,Export,Israel,Haiti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000.0,,30.8124247,34.8594762,19.1399952,-72.3570972
2017,2017.0,Export,Israel,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11000.0,,30.8124247,34.8594762,15.2572432,-86.0755145
2017,2017.0,Export,Israel,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",183000.0,,30.8124247,34.8594762,22.350627,114.1849161
2017,2017.0,Export,Israel,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2437000.0,,30.8124247,34.8594762,47.1817585,19.5060937
2017,2017.0,Export,Israel,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,-2.4833826,117.8902853
2017,2017.0,Export,Israel,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81000.0,,30.8124247,34.8594762,52.865196,-7.9794599
2017,2017.0,Export,Israel,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",509000.0,,30.8124247,34.8594762,42.6384261,12.674297
2017,2017.0,Export,Israel,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",227000.0,,30.8124247,34.8594762,36.5748441,139.2394179
2017,2017.0,Export,Israel,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1120000.0,,30.8124247,34.8594762,48.1012954,66.7780818
2017,2017.0,Export,Israel,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7665000.0,,30.8124247,34.8594762,31.1667049,36.941628
2017,2017.0,Export,Israel,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9000.0,,30.8124247,34.8594762,1.4419683,38.4313975
2017,2017.0,Export,Israel,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5772000.0,,30.8124247,34.8594762,,
2017,2017.0,Export,Israel,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,56.8406494,24.7537645
2017,2017.0,Export,Israel,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23000.0,,30.8124247,34.8594762,5.7499721,-9.3658524
2017,2017.0,Export,Israel,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",156000.0,,30.8124247,34.8594762,55.3500003,23.7499997
2017,2017.0,Export,Israel,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000.0,,30.8124247,34.8594762,49.8158683,6.1296751
2017,2017.0,Export,Israel,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35000.0,,30.8124247,34.8594762,4.5693754,102.2656823
2017,2017.0,Export,Israel,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6000.0,,30.8124247,34.8594762,16.3700359,-2.2900239
2017,2017.0,Export,Israel,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,35.8885993,14.4476911
2017,2017.0,Export,Israel,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,-20.2759451,57.5703566
2017,2017.0,Export,Israel,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3590000.0,,30.8124247,34.8594762,23.6585116,-102.0077097
2017,2017.0,Export,Israel,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65000.0,,30.8124247,34.8594762,,
2017,2017.0,Export,Israel,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,-19.302233,34.9144977
2017,2017.0,Export,Israel,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2812000.0,,30.8124247,34.8594762,52.2434979,5.6343227
2017,2017.0,Export,Israel,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72000.0,,30.8124247,34.8594762,-41.5000831,172.8344077
2017,2017.0,Export,Israel,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",201000.0,,30.8124247,34.8594762,9.6000359,7.9999721
2017,2017.0,Export,Israel,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57000.0,,30.8124247,34.8594762,60.5000209,9.0999715
2017,2017.0,Export,Israel,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41000.0,,30.8124247,34.8594762,-6.8699697,-75.0458515
2017,2017.0,Export,Israel,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6000.0,,30.8124247,34.8594762,12.7503486,122.7312101
2017,2017.0,Export,Israel,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",532000.0,,30.8124247,34.8594762,52.215933,19.134422
2017,2017.0,Export,Israel,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18000.0,,30.8124247,34.8594762,39.6621648,-8.1353519
2017,2017.0,Export,Israel,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",498000.0,,30.8124247,34.8594762,45.9852129,24.6859225
2017,2017.0,Export,Israel,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4282000.0,,30.8124247,34.8594762,64.6863136,97.7453061
2017,2017.0,Export,Israel,Rwanda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",413000.0,,30.8124247,34.8594762,-1.9646631,30.0644358
2017,2017.0,Export,Israel,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2819000.0,,30.8124247,34.8594762,14.4750607,-14.4529612
2017,2017.0,Export,Israel,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51000.0,,30.8124247,34.8594762,44.1534121,20.55144
2017,2017.0,Export,Israel,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,-4.6574977,55.4540146
2017,2017.0,Export,Israel,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",521000.0,,30.8124247,34.8594762,22.3511148,78.6677428
2017,2017.0,Export,Israel,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",437000.0,,30.8124247,34.8594762,1.357107,103.8194992
2017,2017.0,Export,Israel,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",449000.0,,30.8124247,34.8594762,48.7411522,19.4528646
2017,2017.0,Export,Israel,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",678000.0,,30.8124247,34.8594762,15.9266657,107.9650855
2017,2017.0,Export,Israel,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3022000.0,,30.8124247,34.8594762,45.8133113,14.4808369
2017,2017.0,Export,Israel,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",105000.0,,30.8124247,34.8594762,-28.8166236,24.991639
2017,2017.0,Export,Israel,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",410000.0,,30.8124247,34.8594762,39.3260685,-4.8379791
2017,2017.0,Export,Israel,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86000.0,,30.8124247,34.8594762,59.6749712,14.5208584
2017,2017.0,Export,Israel,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3285000.0,,30.8124247,34.8594762,46.7985624,8.2319736
2017,2017.0,Export,Israel,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5011000.0,,30.8124247,34.8594762,14.8971921,100.83273
2017,2017.0,Export,Israel,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19000.0,,30.8124247,34.8594762,8.7800265,1.0199765
2017,2017.0,Export,Israel,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5000.0,,30.8124247,34.8594762,33.8439408,9.400138
2017,2017.0,Export,Israel,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1143000.0,,30.8124247,34.8594762,38.9597594,34.9249653
2017,2017.0,Export,Israel,Turkmenistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19000.0,,30.8124247,34.8594762,39.3763807,59.3924609
2017,2017.0,Export,Israel,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8000.0,,30.8124247,34.8594762,1.5333554,32.2166578
2017,2017.0,Export,Israel,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",299000.0,,30.8124247,34.8594762,49.4871968,31.2718321
2017,2017.0,Export,Israel,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7000.0,,30.8124247,34.8594762,41.6171214,21.7168387
2017,2017.0,Export,Israel,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",814000.0,,30.8124247,34.8594762,26.2540493,29.2675469
2017,2017.0,Export,Israel,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1262000.0,,30.8124247,34.8594762,54.7023545,-3.2765753
2017,2017.0,Export,Israel,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31721000.0,,30.8124247,34.8594762,39.7837304,-100.445882
2017,2017.0,Export,Israel,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000.0,,30.8124247,34.8594762,-32.8755548,-56.0201525
2017,2017.0,Export,Israel,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000000.0,,30.8124247,34.8594762,,
