yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Jordan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,780707.0,,31.1667049,36.941628,-36.8535712,174.7456809
2019,2019.0,Re-Export,Jordan,State of Palestine,35.0,Albuminoidal substances; modified starches; glues; enzymes,7670.0,,31.1667049,36.941628,31.46242095,34.262716572130714
2019,2019.0,Re-Export,Jordan,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,97567.0,,31.1667049,36.941628,33.0955793,44.1749775
2019,2019.0,Re-Export,Jordan,Rep. of Korea,35.0,Albuminoidal substances; modified starches; glues; enzymes,70102.0,,31.1667049,36.941628,,
2019,2019.0,Re-Export,Jordan,Libya,35.0,Albuminoidal substances; modified starches; glues; enzymes,1253.0,,31.1667049,36.941628,26.8234472,18.1236723
2019,2019.0,Re-Export,Jordan,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,1559.0,,31.1667049,36.941628,25.6242618,42.3528328
2019,2019.0,Re-Export,Jordan,Sudan,35.0,Albuminoidal substances; modified starches; glues; enzymes,636.0,,31.1667049,36.941628,14.5844444,29.4917691
2019,2019.0,Re-Export,Jordan,Syria,35.0,Albuminoidal substances; modified starches; glues; enzymes,50845.0,,31.1667049,36.941628,34.6401861,39.0494106
2019,2019.0,Re-Export,Jordan,Egypt,35.0,Albuminoidal substances; modified starches; glues; enzymes,141314.0,,31.1667049,36.941628,26.2540493,29.2675469
2019,2019.0,Re-Export,Jordan,Free Zones,35.0,Albuminoidal substances; modified starches; glues; enzymes,409757.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
