yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1998,1998,Export,Cyprus,55,Manmade staple fibres,Eastern Asia,Asia,202276
1998,1998,Export,Cyprus,55,Manmade staple fibres,Eastern Europe,Europe,3617075
1998,1998,Export,Cyprus,55,Manmade staple fibres,Northern Africa,Africa,2606269
1998,1998,Export,Cyprus,55,Manmade staple fibres,Northern America,Americas,432602
1998,1998,Export,Cyprus,55,Manmade staple fibres,Northern Europe,Europe,507990
1998,1998,Export,Cyprus,55,Manmade staple fibres,Southern Asia,Asia,111944
1998,1998,Export,Cyprus,55,Manmade staple fibres,Southern Europe,Europe,4757222
1998,1998,Export,Cyprus,55,Manmade staple fibres,Sub-Saharan Africa,Africa,385451
1998,1998,Export,Cyprus,55,Manmade staple fibres,Western Asia,Asia,4355784
1998,1998,Export,Cyprus,55,Manmade staple fibres,Western Europe,Europe,913531
1998,1998,Export,Cyprus,55,Manmade staple fibres,World,World,24061928
