yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,78900,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,10887941,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,472724,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,20721246,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,5249985,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,3322165,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Micronesia,Oceania,209,38.9597594,34.9249653,6.418559504495792,157.6364476938912
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,479921,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,3193740,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,1190595,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,56583260,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,9736855,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,4744680,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sudan,Sudan,5298691,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,732929,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,3985844,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,8176123,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,183112182,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Afghanistan, Afghanistan,65849,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,3233046,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,8249630,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,82666,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Cyprus, Cyprus,1211614,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,15976,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,5056500,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,12143800,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Israel, Israel,2317970,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,1483868,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,1098490,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,2461887,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,1105598,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Malta, Malta,32761,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,32855,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,869713,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,76962,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,2155471,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,129116,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,3928979,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,State of Palestine, State of Palestine,62542,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,1884404,38.9597594,34.9249653,,
2015,2015,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,61245,38.9597594,34.9249653,,
