rtTitle,Subregion,rgDesc,TradeValue
Fmr Sudan,Algeria,Export,1153553
Fmr Sudan,Bahrain,Export,233871
Fmr Sudan,Bahrain,Import,25333514
Fmr Sudan,Comoros,Import,15984
Fmr Sudan,Cyprus,Import,3023472
Fmr Sudan,Iraq,Import,127602
Fmr Sudan,Jordan,Export,19509250
Fmr Sudan,Jordan,Import,16517298
Fmr Sudan,Jordan,Re-Export,188481
Fmr Sudan,Kuwait,Import,62652
Fmr Sudan,Lebanon,Export,10084621
Fmr Sudan,Lebanon,Import,2347190
Fmr Sudan,Libya,Import,1873242
Fmr Sudan,Malta,Export,403201
Fmr Sudan,Malta,Import,339746
Fmr Sudan,Morocco,Import,383573
Fmr Sudan,Oman,Export,44281
Fmr Sudan,Oman,Import,708851
Fmr Sudan,Pakistan,Export,252805
Fmr Sudan,Pakistan,Import,3343932
Fmr Sudan,Qatar,Export,222453
Fmr Sudan,Qatar,Import,18501949
Fmr Sudan,Saudi Arabia,Export,91237395
Fmr Sudan,Saudi Arabia,Import,196813175
Fmr Sudan,Saudi Arabia,Re-Export,2956
Fmr Sudan,United Arab Emirates,Export,5345434
Fmr Sudan,United Arab Emirates,Import,80108639
Fmr Sudan,United Arab Emirates,Re-Export,2058
Fmr Sudan,World,Export,490281275
Fmr Sudan,World,Import,1628499138
Fmr Sudan,World,Re-Export,1796800
Fmr Sudan,Yemen,Export,9841565
Fmr Sudan,Yemen,Import,698176
