yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Import,Jordan,World,81.0,Other base metals; cermets; articles thereof,154289.0,,31.1667049,36.941628,-36.8535712,174.7456809
2007,2007.0,Import,Jordan,China,81.0,Other base metals; cermets; articles thereof,1220.0,,31.1667049,36.941628,35.000074,104.999927
2007,2007.0,Import,Jordan,Germany,81.0,Other base metals; cermets; articles thereof,128942.0,,31.1667049,36.941628,51.1638175,10.4478313
2007,2007.0,Import,Jordan,Mexico,81.0,Other base metals; cermets; articles thereof,8456.0,,31.1667049,36.941628,23.6585116,-102.0077097
2007,2007.0,Import,Jordan,United Kingdom,81.0,Other base metals; cermets; articles thereof,6243.0,,31.1667049,36.941628,54.7023545,-3.2765753
2007,2007.0,Import,Jordan,USA,81.0,Other base metals; cermets; articles thereof,9429.0,,31.1667049,36.941628,39.7837304,-100.445882
