yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Eastern Asia,Asia,6
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Eastern Europe,Europe,4981
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Latin America and the Caribbean,Americas,93
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Northern America,Americas,5
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Northern Europe,Europe,3604
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Southern Asia,Asia,174025
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Southern Europe,Europe,118
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Sub-Saharan Africa,Africa,1532
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,Western Europe,Europe,8748
2010,2010,Export,Georgia,24,Tobacco and manufactured tobacco substitutes,World,World,193611
