rtTitle,Subregion,rgDesc,TradeValue
Afghanistan,Azerbaijan,Export,62543
Afghanistan,Azerbaijan,Import,48473680
Afghanistan,Azerbaijan,Re-Export,182
Afghanistan,Bahrain,Export,69308
Afghanistan,Bahrain,Import,205867
Afghanistan,Cyprus,Import,14744
Afghanistan,Georgia,Export,7594
Afghanistan,Georgia,Import,4852697
Afghanistan,Iraq,Export,14500211
Afghanistan,Iraq,Import,2624
Afghanistan,Israel,Import,626
Afghanistan,Jordan,Export,1415172
Afghanistan,Jordan,Import,51483
Afghanistan,Kuwait,Export,326551
Afghanistan,Kuwait,Import,42009
Afghanistan,Kuwait,Re-Export,16867
Afghanistan,Lebanon,Export,1114706
Afghanistan,Lebanon,Import,2989605
Afghanistan,Lebanon,Re-Export,1414
Afghanistan,Malta,Import,167
Afghanistan,Morocco,Export,32031
Afghanistan,Morocco,Import,18523
Afghanistan,Oman,Export,7474
Afghanistan,Oman,Import,2210795
Afghanistan,Pakistan,Export,298498143
Afghanistan,Pakistan,Import,1053653337
Afghanistan,Pakistan,Re-Export,590913
Afghanistan,Qatar,Export,6431
Afghanistan,Qatar,Import,50553
Afghanistan,Saudi Arabia,Export,9426167
Afghanistan,Saudi Arabia,Import,4233279
Afghanistan,Saudi Arabia,Re-Export,44450
Afghanistan,United Arab Emirates,Export,24944858
Afghanistan,United Arab Emirates,Import,150869396
Afghanistan,United Arab Emirates,Re-Export,1395457
Afghanistan,Yemen,Import,191576
