yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2009,2009,Re-Import,Georgia,9,"Coffee, tea, maté and spices",Southern Europe,Europe,19689
2009,2009,Re-Import,Georgia,9,"Coffee, tea, maté and spices",Western Asia,Asia,18700
2009,2009,Re-Import,Georgia,9,"Coffee, tea, maté and spices",World,World,38389
