yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes",South-eastern Asia,Asia,25222,,,10.528384761701911,103.08333472012376
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes",Southern Europe,Europe,239615,,,40.12399607988535,20.742583178432696
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes",Sub-Saharan Africa,Africa,25222,,,6.06272746187266,22.727528470146083
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes",Western Europe,Europe,8241,,,47.92172048214207,7.866753258497997
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes",World,World,299573,,,,
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes", Saudi Arabia, Saudi Arabia,597,,,,
2000,2000,Export,Fmr Sudan,5,"Products of animal origin, nes", United Arab Emirates, United Arab Emirates,672,,,,
