yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Bahrain,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",26576966.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2019,2019.0,Import,Bahrain,Cyprus,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3508.0,,26.1551249,50.5344606,34.9823018,33.1451285
2019,2019.0,Import,Bahrain,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",39406.0,,26.1551249,50.5344606,49.7439047,15.3381061
2019,2019.0,Import,Bahrain,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",27759.0,,26.1551249,50.5344606,55.670249,10.3333283
2019,2019.0,Import,Bahrain,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1993.0,,26.1551249,50.5344606,63.2467777,25.9209164
2019,2019.0,Import,Bahrain,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",653284.0,,26.1551249,50.5344606,46.603354,1.8883335
2019,2019.0,Import,Bahrain,Georgia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15821.0,,26.1551249,50.5344606,32.3293809,-83.1137366
2019,2019.0,Import,Bahrain,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2474947.0,,26.1551249,50.5344606,51.1638175,10.4478313
2019,2019.0,Import,Bahrain,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",71102.0,,26.1551249,50.5344606,38.9953683,21.9877132
2019,2019.0,Import,Bahrain,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",36208.0,,26.1551249,50.5344606,22.350627,114.1849161
2019,2019.0,Import,Bahrain,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",61193.0,,26.1551249,50.5344606,47.1817585,19.5060937
2019,2019.0,Import,Bahrain,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9582.0,,26.1551249,50.5344606,-2.4833826,117.8902853
2019,2019.0,Import,Bahrain,Iran,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1348.0,,26.1551249,50.5344606,32.6475314,54.5643516
2019,2019.0,Import,Bahrain,Ireland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13525.0,,26.1551249,50.5344606,52.865196,-7.9794599
2019,2019.0,Import,Bahrain,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1539377.0,,26.1551249,50.5344606,42.6384261,12.674297
2019,2019.0,Import,Bahrain,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",535633.0,,26.1551249,50.5344606,36.5748441,139.2394179
2019,2019.0,Import,Bahrain,Jordan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",802.0,,26.1551249,50.5344606,31.1667049,36.941628
2019,2019.0,Import,Bahrain,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",194010.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Kuwait,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5324.0,,26.1551249,50.5344606,29.2733964,47.4979476
2019,2019.0,Import,Bahrain,Lao People's Dem. Rep.,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",230.0,,26.1551249,50.5344606,33.8750629,35.843409
2019,2019.0,Import,Bahrain,Luxembourg,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",83.0,,26.1551249,50.5344606,49.8158683,6.1296751
2019,2019.0,Import,Bahrain,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",36181.0,,26.1551249,50.5344606,4.5693754,102.2656823
2019,2019.0,Import,Bahrain,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",73201.0,,26.1551249,50.5344606,23.6585116,-102.0077097
2019,2019.0,Import,Bahrain,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",374251.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Namibia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2639.0,,26.1551249,50.5344606,-23.2335499,17.3231107
2019,2019.0,Import,Bahrain,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",245968.0,,26.1551249,50.5344606,52.2434979,5.6343227
2019,2019.0,Import,Bahrain,New Zealand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",68.0,,26.1551249,50.5344606,-41.5000831,172.8344077
2019,2019.0,Import,Bahrain,Nigeria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25.0,,26.1551249,50.5344606,9.6000359,7.9999721
2019,2019.0,Import,Bahrain,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",635123.0,,26.1551249,50.5344606,60.5000209,9.0999715
2019,2019.0,Import,Bahrain,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",83878.0,,26.1551249,50.5344606,30.3308401,71.247499
2019,2019.0,Import,Bahrain,Peru,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",110.0,,26.1551249,50.5344606,-6.8699697,-75.0458515
2019,2019.0,Import,Bahrain,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3500.0,,26.1551249,50.5344606,12.7503486,122.7312101
2019,2019.0,Import,Bahrain,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1882196.0,,26.1551249,50.5344606,52.215933,19.134422
2019,2019.0,Import,Bahrain,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",57103.0,,26.1551249,50.5344606,39.6621648,-8.1353519
2019,2019.0,Import,Bahrain,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",796.0,,26.1551249,50.5344606,45.9852129,24.6859225
2019,2019.0,Import,Bahrain,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",438320.0,,26.1551249,50.5344606,64.6863136,97.7453061
2019,2019.0,Import,Bahrain,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",553500.0,,26.1551249,50.5344606,25.6242618,42.3528328
2019,2019.0,Import,Bahrain,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1518260.0,,26.1551249,50.5344606,22.3511148,78.6677428
2019,2019.0,Import,Bahrain,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",60981.0,,26.1551249,50.5344606,1.357107,103.8194992
2019,2019.0,Import,Bahrain,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1167.0,,26.1551249,50.5344606,48.7411522,19.4528646
2019,2019.0,Import,Bahrain,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",297115.0,,26.1551249,50.5344606,15.9266657,107.9650855
2019,2019.0,Import,Bahrain,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",86398.0,,26.1551249,50.5344606,45.8133113,14.4808369
2019,2019.0,Import,Bahrain,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",17626.0,,26.1551249,50.5344606,-28.8166236,24.991639
2019,2019.0,Import,Bahrain,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",200258.0,,26.1551249,50.5344606,39.3260685,-4.8379791
2019,2019.0,Import,Bahrain,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",241172.0,,26.1551249,50.5344606,59.6749712,14.5208584
2019,2019.0,Import,Bahrain,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",789431.0,,26.1551249,50.5344606,46.7985624,8.2319736
2019,2019.0,Import,Bahrain,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",208475.0,,26.1551249,50.5344606,14.8971921,100.83273
2019,2019.0,Import,Bahrain,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",365544.0,,26.1551249,50.5344606,24.0002488,53.9994829
2019,2019.0,Import,Bahrain,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",51.0,,26.1551249,50.5344606,33.8439408,9.400138
2019,2019.0,Import,Bahrain,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",257089.0,,26.1551249,50.5344606,38.9597594,34.9249653
2019,2019.0,Import,Bahrain,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",906.0,,26.1551249,50.5344606,49.4871968,31.2718321
2019,2019.0,Import,Bahrain,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",61609.0,,26.1551249,50.5344606,26.2540493,29.2675469
2019,2019.0,Import,Bahrain,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1097777.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2019,2019.0,Import,Bahrain,Free Zones,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",50431.0,,26.1551249,50.5344606,5.57675525,-0.1653113957934536
2019,2019.0,Import,Bahrain,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4607869.0,,26.1551249,50.5344606,39.7837304,-100.445882
2019,2019.0,Import,Bahrain,Venezuela,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",138.0,,26.1551249,50.5344606,8.0018709,-66.1109318
2019,2019.0,Import,Bahrain,Wallis and Futuna Isds,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2344.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Yemen,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",693.0,,26.1551249,50.5344606,16.3471243,47.8915271
2019,2019.0,Import,Bahrain,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",71.0,,26.1551249,50.5344606,,
