yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Export,Armenia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Europe,Europe,4439,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2008,2008,Export,Armenia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern America,Americas,9654,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2008,2008,Export,Armenia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,4945,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2008,2008,Export,Armenia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,25044,40.7696272,44.6736646,,
2008,2008,Export,Armenia,11,Products of the milling industry; malt; starches; inulin; wheat gluten, United Arab Emirates, United Arab Emirates,6007,40.7696272,44.6736646,,
