yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,2308657,28.0000272,2.9999825,37.977378106878206,73.97804075806764
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,118175,28.0000272,2.9999825,51.67568633314729,27.673469819741847
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1230535,28.0000272,2.9999825,43.897683433510366,-100.08947125585888
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,244548,28.0000272,2.9999825,59.36075159783851,25.01346951967388
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,344810,28.0000272,2.9999825,40.12399607988535,20.742583178432696
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,374133,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,4851130,28.0000272,2.9999825,,
2015,2015,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Pakistan, Pakistan,67718,28.0000272,2.9999825,,
