yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Comoros,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",20832.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2015,2015.0,Import,Comoros,China,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1168.0,,-12.2045176,44.2832964,35.000074,104.999927
2015,2015.0,Import,Comoros,France,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1105.0,,-12.2045176,44.2832964,46.603354,1.8883335
2015,2015.0,Import,Comoros,Madagascar,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1477.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2015,2015.0,Import,Comoros,Namibia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",166.0,,-12.2045176,44.2832964,-23.2335499,17.3231107
2015,2015.0,Import,Comoros,Saudi Arabia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",90.0,,-12.2045176,44.2832964,25.6242618,42.3528328
2015,2015.0,Import,Comoros,India,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1247.0,,-12.2045176,44.2832964,22.3511148,78.6677428
2015,2015.0,Import,Comoros,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",8877.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2015,2015.0,Import,Comoros,United Rep. of Tanzania,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",6698.0,,-12.2045176,44.2832964,,
