yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1999,1999,Import,Cyprus,52,Cotton,Australia and New Zealand,Oceania,2015
1999,1999,Import,Cyprus,52,Cotton,Eastern Asia,Asia,1281754
1999,1999,Import,Cyprus,52,Cotton,Eastern Europe,Europe,147646
1999,1999,Import,Cyprus,52,Cotton,Northern Africa,Africa,344911
1999,1999,Import,Cyprus,52,Cotton,Northern America,Americas,252789
1999,1999,Import,Cyprus,52,Cotton,Northern Europe,Europe,1209693
1999,1999,Import,Cyprus,52,Cotton,South-eastern Asia,Asia,735988
1999,1999,Import,Cyprus,52,Cotton,Southern Europe,Europe,4553885
1999,1999,Import,Cyprus,52,Cotton,Sub-Saharan Africa,Africa,1079
1999,1999,Import,Cyprus,52,Cotton,Western Asia,Asia,9799
1999,1999,Import,Cyprus,52,Cotton,Western Europe,Europe,2541590
1999,1999,Import,Cyprus,52,Cotton,World,World,14115702
