yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2018,2018,Export,Turkey,World,88,"Aircraft, spacecraft and parts thereof",1044596179,38.9597594,34.9249653,-36.8535712,174.7456809
2018,2018,Export,Turkey,Afghanistan,88,"Aircraft, spacecraft and parts thereof",306056,38.9597594,34.9249653,33.7680065,66.2385139
2018,2018,Export,Turkey,Albania,88,"Aircraft, spacecraft and parts thereof",4015,38.9597594,34.9249653,41.000028,19.9999619
2018,2018,Export,Turkey,Algeria,88,"Aircraft, spacecraft and parts thereof",25296,38.9597594,34.9249653,28.0000272,2.9999825
2018,2018,Export,Turkey,Australia,88,"Aircraft, spacecraft and parts thereof",21700,38.9597594,34.9249653,-24.7761086,134.755
2018,2018,Export,Turkey,Austria,88,"Aircraft, spacecraft and parts thereof",725068,38.9597594,34.9249653,47.59397,14.12456
2018,2018,Export,Turkey,Bahrain,88,"Aircraft, spacecraft and parts thereof",15607403,38.9597594,34.9249653,26.1551249,50.5344606
2018,2018,Export,Turkey,Bangladesh,88,"Aircraft, spacecraft and parts thereof",727,38.9597594,34.9249653,24.4769288,90.2934413
2018,2018,Export,Turkey,Belgium,88,"Aircraft, spacecraft and parts thereof",209044,38.9597594,34.9249653,50.6402809,4.6667145
2018,2018,Export,Turkey,Brazil,88,"Aircraft, spacecraft and parts thereof",20200,38.9597594,34.9249653,-10.3333333,-53.2
2018,2018,Export,Turkey,Belize,88,"Aircraft, spacecraft and parts thereof",115,38.9597594,34.9249653,16.8259793,-88.7600927
2018,2018,Export,Turkey,Bulgaria,88,"Aircraft, spacecraft and parts thereof",806789,38.9597594,34.9249653,42.6073975,25.4856617
2018,2018,Export,Turkey,Belarus,88,"Aircraft, spacecraft and parts thereof",7750,38.9597594,34.9249653,53.4250605,27.6971358
2018,2018,Export,Turkey,Canada,88,"Aircraft, spacecraft and parts thereof",10183088,38.9597594,34.9249653,61.0666922,-107.991707
2018,2018,Export,Turkey,Sri Lanka,88,"Aircraft, spacecraft and parts thereof",44000,38.9597594,34.9249653,7.5554942,80.7137847
2018,2018,Export,Turkey,China,88,"Aircraft, spacecraft and parts thereof",8688762,38.9597594,34.9249653,35.000074,104.999927
2018,2018,Export,Turkey,Colombia,88,"Aircraft, spacecraft and parts thereof",25783,38.9597594,34.9249653,4.099917,-72.9088133
2018,2018,Export,Turkey,Czechia,88,"Aircraft, spacecraft and parts thereof",2069134,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Benin,88,"Aircraft, spacecraft and parts thereof",866,38.9597594,34.9249653,9.5293472,2.2584408
2018,2018,Export,Turkey,Denmark,88,"Aircraft, spacecraft and parts thereof",126324,38.9597594,34.9249653,55.670249,10.3333283
2018,2018,Export,Turkey,Ethiopia,88,"Aircraft, spacecraft and parts thereof",1595,38.9597594,34.9249653,10.2116702,38.6521203
2018,2018,Export,Turkey,Estonia,88,"Aircraft, spacecraft and parts thereof",24250,38.9597594,34.9249653,58.7523778,25.3319078
