yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
1995,1995,Import,Fmr Sudan,11,"Milling products, malt, starches, inulin, wheat glute",Latin America and the Caribbean,Americas,9756,,,17.925141963241547,-78.01492950057497
1995,1995,Import,Fmr Sudan,11,"Milling products, malt, starches, inulin, wheat glute",Southern Europe,Europe,52781,,,40.12399607988535,20.742583178432696
1995,1995,Import,Fmr Sudan,11,"Milling products, malt, starches, inulin, wheat glute",Western Asia,Asia,55851,,,26.42921218083572,52.86847103284948
1995,1995,Import,Fmr Sudan,11,"Milling products, malt, starches, inulin, wheat glute",Western Europe,Europe,74218709,,,47.92172048214207,7.866753258497997
1995,1995,Import,Fmr Sudan,11,"Milling products, malt, starches, inulin, wheat glute",World,World,111523472,,,,
1995,1995,Import,Fmr Sudan,11,"Milling products, malt, starches, inulin, wheat glute", Saudi Arabia, Saudi Arabia,31747,,,,
