yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Central Asia,Asia,67967640
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Eastern Asia,Asia,266935
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Eastern Europe,Europe,9049894
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Latin America and the Caribbean,Americas,8329324
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Northern America,Americas,3276509
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Northern Europe,Europe,1078040
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Southern Asia,Asia,261812
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Southern Europe,Europe,59495
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Western Asia,Asia,7585866
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Western Europe,Europe,16646937
2011,2011,Re-Export,Georgia,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",World,World,396322525
