yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Jordan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,515152.0,,31.1667049,36.941628,-36.8535712,174.7456809
2007,2007.0,Re-Export,Jordan,Cyprus,35.0,Albuminoidal substances; modified starches; glues; enzymes,951.0,,31.1667049,36.941628,34.9823018,33.1451285
2007,2007.0,Re-Export,Jordan,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,45132.0,,31.1667049,36.941628,33.0955793,44.1749775
2007,2007.0,Re-Export,Jordan,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,3526.0,,31.1667049,36.941628,29.2733964,47.4979476
2007,2007.0,Re-Export,Jordan,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,16977.0,,31.1667049,36.941628,25.6242618,42.3528328
2007,2007.0,Re-Export,Jordan,Singapore,35.0,Albuminoidal substances; modified starches; glues; enzymes,107520.0,,31.1667049,36.941628,1.357107,103.8194992
2007,2007.0,Re-Export,Jordan,Fmr Sudan,35.0,Albuminoidal substances; modified starches; glues; enzymes,5713.0,,31.1667049,36.941628,18.046398,34.41288
2007,2007.0,Re-Export,Jordan,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,1735.0,,31.1667049,36.941628,24.0002488,53.9994829
2007,2007.0,Re-Export,Jordan,Egypt,35.0,Albuminoidal substances; modified starches; glues; enzymes,2850.0,,31.1667049,36.941628,26.2540493,29.2675469
2007,2007.0,Re-Export,Jordan,Free Zones,35.0,Albuminoidal substances; modified starches; glues; enzymes,330747.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
