yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Import,Georgia,World,81.0,Other base metals; cermets; articles thereof,258909.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2005,2005.0,Import,Georgia,Azerbaijan,81.0,Other base metals; cermets; articles thereof,11.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2005,2005.0,Import,Georgia,Armenia,81.0,Other base metals; cermets; articles thereof,17250.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2005,2005.0,Import,Georgia,Finland,81.0,Other base metals; cermets; articles thereof,85.0,,32.3293809,-83.1137366,63.2467777,25.9209164
2005,2005.0,Import,Georgia,Germany,81.0,Other base metals; cermets; articles thereof,91.0,,32.3293809,-83.1137366,51.1638175,10.4478313
2005,2005.0,Import,Georgia,Greece,81.0,Other base metals; cermets; articles thereof,33139.0,,32.3293809,-83.1137366,38.9953683,21.9877132
2005,2005.0,Import,Georgia,Italy,81.0,Other base metals; cermets; articles thereof,3134.0,,32.3293809,-83.1137366,42.6384261,12.674297
2005,2005.0,Import,Georgia,Russian Federation,81.0,Other base metals; cermets; articles thereof,110855.0,,32.3293809,-83.1137366,64.6863136,97.7453061
2005,2005.0,Import,Georgia,Switzerland,81.0,Other base metals; cermets; articles thereof,8300.0,,32.3293809,-83.1137366,46.7985624,8.2319736
2005,2005.0,Import,Georgia,Turkey,81.0,Other base metals; cermets; articles thereof,86044.0,,32.3293809,-83.1137366,38.9597594,34.9249653
