yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2018.0,2018.0,Export,Malta,1.0,Animals; live,World,World,66099.0,35.8885993,14.4476911,,,12018Malta,World,World,673633.0
2018.0,2018.0,Export,Malta,2.0,Meat and edible meat offal,World,World,433622.0,35.8885993,14.4476911,,,22018Malta,World,World,73009815.0
2018.0,2018.0,Export,Malta,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,176692263.0,35.8885993,14.4476911,,,32018Malta,World,World,175669654.0
2018.0,2018.0,Export,Malta,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,3197420.0,35.8885993,14.4476911,,,42018Malta,World,World,63982160.0
2018.0,2018.0,Export,Malta,5.0,Animal originated products; not elsewhere specified or included,World,World,13132.0,35.8885993,14.4476911,,,52018Malta,World,World,153642.0
2018.0,2018.0,Export,Malta,7.0,Vegetables and certain roots and tubers; edible,World,World,549991.0,35.8885993,14.4476911,,,72018Malta,World,World,26737775.0
2018.0,2018.0,Export,Malta,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,22943.0,35.8885993,14.4476911,,,82018Malta,World,World,46428320.0
2018.0,2018.0,Export,Malta,9.0,"Coffee, tea, mate and spices",World,World,428881.0,35.8885993,14.4476911,,,92018Malta,World,World,8698467.0
2018.0,2018.0,Export,Malta,10.0,Cereals,World,World,1315574.0,35.8885993,14.4476911,,,102018Malta,World,World,23365025.0
2018.0,2018.0,Export,Malta,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,2434691.0,35.8885993,14.4476911,,,112018Malta,World,World,11349985.0
2018.0,2018.0,Export,Malta,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,15168.0,35.8885993,14.4476911,,,122018Malta,World,World,6753540.0
2018.0,2018.0,Export,Malta,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,459494.0,35.8885993,14.4476911,,,132018Malta,World,World,1214193.0
2018.0,2018.0,Export,Malta,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,World,World,115.0,35.8885993,14.4476911,,,142018Malta,World,World,69888.0
2018.0,2018.0,Export,Malta,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,World,World,26974.0,35.8885993,14.4476911,,,152018Malta,World,World,17619658.0
2018.0,2018.0,Export,Malta,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",World,World,54951.0,35.8885993,14.4476911,,,162018Malta,World,World,61802090.0
2018.0,2018.0,Export,Malta,17.0,Sugars and sugar confectionery,World,World,166931.0,35.8885993,14.4476911,,,172018Malta,World,World,18434588.0
2018.0,2018.0,Export,Malta,18.0,Cocoa and cocoa preparations,World,World,975676.0,35.8885993,14.4476911,,,182018Malta,World,World,22154522.0
2018.0,2018.0,Export,Malta,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,24406929.0,35.8885993,14.4476911,,,192018Malta,World,World,77283950.0
2018.0,2018.0,Export,Malta,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,219875.0,35.8885993,14.4476911,,,202018Malta,World,World,35519170.0
2018.0,2018.0,Export,Malta,21.0,Miscellaneous edible preparations,World,World,77245050.0,35.8885993,14.4476911,,,212018Malta,World,World,49011924.0
2018.0,2018.0,Export,Malta,22.0,"Beverages, spirits and vinegar",World,World,10911505.0,35.8885993,14.4476911,,,222018Malta,World,World,91190928.0
2018.0,2018.0,Export,Malta,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",World,World,348471.0,35.8885993,14.4476911,,,232018Malta,World,World,37644790.0
2018.0,2018.0,Export,Malta,24.0,Tobacco and manufactured tobacco substitutes,World,World,17517256.0,35.8885993,14.4476911,,,242018Malta,World,World,38804017.0
2018.0,2018.0,Export,Malta,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",World,World,90629.0,35.8885993,14.4476911,,,252018Malta,World,World,36209296.0
2018.0,2018.0,Export,Malta,26.0,"Ores, slag and ash",World,World,114393.0,35.8885993,14.4476911,,,262018Malta,World,World,68113.0
2018.0,2018.0,Export,Malta,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,1199277276.0,35.8885993,14.4476911,,,272018Malta,World,World,2247220718.0
2018.0,2018.0,Export,Malta,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",World,World,513952.0,35.8885993,14.4476911,,,282018Malta,World,World,6186626.0
2018.0,2018.0,Export,Malta,29.0,Organic chemicals,World,World,44611420.0,35.8885993,14.4476911,,,292018Malta,World,World,100492889.0
2018.0,2018.0,Export,Malta,30.0,Pharmaceutical products,World,World,342703201.0,35.8885993,14.4476911,,,302018Malta,World,World,287418538.0
2018.0,2018.0,Export,Malta,31.0,Fertilizers,World,World,1559.0,35.8885993,14.4476911,,,312018Malta,World,World,1481651.0
2018.0,2018.0,Export,Malta,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",World,World,2285400.0,35.8885993,14.4476911,,,322018Malta,World,World,54617952.0
2018.0,2018.0,Export,Malta,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",World,World,17533552.0,35.8885993,14.4476911,,,332018Malta,World,World,47681492.0
2018.0,2018.0,Export,Malta,35.0,Albuminoidal substances; modified starches; glues; enzymes,World,World,86907.0,35.8885993,14.4476911,,,352018Malta,World,World,7474428.0
2018.0,2018.0,Export,Malta,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,51473.0,35.8885993,14.4476911,,,362018Malta,World,World,126803.0
2018.0,2018.0,Export,Malta,37.0,Photographic or cinematographic goods,World,World,72027.0,35.8885993,14.4476911,,,372018Malta,World,World,2184019.0
2018.0,2018.0,Export,Malta,38.0,Chemical products n.e.c.,World,World,6654867.0,35.8885993,14.4476911,,,382018Malta,World,World,31469175.0
2018.0,2018.0,Export,Malta,39.0,Plastics and articles thereof,World,World,82529144.0,35.8885993,14.4476911,,,392018Malta,World,World,195666492.0
2018.0,2018.0,Export,Malta,40.0,Rubber and articles thereof,World,World,72195463.0,35.8885993,14.4476911,,,402018Malta,World,World,24184071.0
2018.0,2018.0,Export,Malta,41.0,Raw hides and skins (other than furskins) and leather,World,World,147573.0,35.8885993,14.4476911,,,412018Malta,World,World,54330.0
2018.0,2018.0,Export,Malta,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",World,World,7598904.0,35.8885993,14.4476911,,,422018Malta,World,World,16851757.0
2018.0,2018.0,Export,Malta,43.0,Furskins and artificial fur; manufactures thereof,World,World,1596.0,35.8885993,14.4476911,,,432018Malta,World,World,35388.0
2018.0,2018.0,Export,Malta,44.0,Wood and articles of wood; wood charcoal,World,World,1514052.0,35.8885993,14.4476911,,,442018Malta,World,World,25191402.0
2018.0,2018.0,Export,Malta,45.0,Cork and articles of cork,World,World,9.0,35.8885993,14.4476911,,,452018Malta,World,World,99874.0
