yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Re-Import,Pakistan,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,754103.0,,30.3308401,71.247499,-36.8535712,174.7456809
2004,2004.0,Re-Import,Pakistan,Belgium,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,280665.0,,30.3308401,71.247499,50.6402809,4.6667145
2004,2004.0,Re-Import,Pakistan,Japan,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,142.0,,30.3308401,71.247499,36.5748441,139.2394179
2004,2004.0,Re-Import,Pakistan,Singapore,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,74439.0,,30.3308401,71.247499,1.357107,103.8194992
2004,2004.0,Re-Import,Pakistan,Spain,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,33311.0,,30.3308401,71.247499,39.3260685,-4.8379791
2004,2004.0,Re-Import,Pakistan,Sweden,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,21388.0,,30.3308401,71.247499,59.6749712,14.5208584
2004,2004.0,Re-Import,Pakistan,United Kingdom,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,178111.0,,30.3308401,71.247499,54.7023545,-3.2765753
2004,2004.0,Re-Import,Pakistan,USA,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,166047.0,,30.3308401,71.247499,39.7837304,-100.445882
