yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,374398.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2008,2008.0,Export,Oman,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,65456.0,,21.0000287,57.0036901,26.1551249,50.5344606
2008,2008.0,Export,Oman,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,13706.0,,21.0000287,57.0036901,32.6475314,54.5643516
2008,2008.0,Export,Oman,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,20806.0,,21.0000287,57.0036901,29.2733964,47.4979476
2008,2008.0,Export,Oman,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,152182.0,,21.0000287,57.0036901,25.3336984,51.2295295
2008,2008.0,Export,Oman,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,84892.0,,21.0000287,57.0036901,25.6242618,42.3528328
2008,2008.0,Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,37355.0,,21.0000287,57.0036901,24.0002488,53.9994829
