yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Eastern Europe,Europe,8112415
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Latin America and the Caribbean,Americas,1250135
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Northern Africa,Africa,703085
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Northern America,Americas,178345
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Northern Europe,Europe,581465
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Southern Asia,Asia,1787551
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Southern Europe,Europe,1700031
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Sub-Saharan Africa,Africa,824951
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Western Asia,Asia,1953355
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Western Europe,Europe,6586601
1996,1996,Export,Algeria,25,"Salt, sulphur, earth, stone, plaster, lime and cement",World,World,23840992
