yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,1796000,30.8124247,34.8594762,37.977378106878206,73.97804075806764
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,35000,30.8124247,34.8594762,51.67568633314729,27.673469819741847
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,2036000,30.8124247,34.8594762,43.897683433510366,-100.08947125585888
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,260000,30.8124247,34.8594762,59.36075159783851,25.01346951967388
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,26000,30.8124247,34.8594762,40.12399607988535,20.742583178432696
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,434000,30.8124247,34.8594762,26.42921218083572,52.86847103284948
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,1261000,30.8124247,34.8594762,47.92172048214207,7.866753258497997
2014,2014,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,6246000,30.8124247,34.8594762,,
