yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Re-Import,Georgia,9,"Coffee, tea, mate and spices",Western Asia,Asia,16509
2013,2013,Re-Import,Georgia,9,"Coffee, tea, mate and spices",World,World,16509
