yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,328159,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,28219,20.2540382,-9.2399263,19.569604022535763,12.47761721199581
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,65440,20.2540382,-9.2399263,43.897683433510366,-100.08947125585888
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,3846,20.2540382,-9.2399263,59.36075159783851,25.01346951967388
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,18643,20.2540382,-9.2399263,10.528384761701911,103.08333472012376
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,80956,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,18455,20.2540382,-9.2399263,26.42921218083572,52.86847103284948
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,553170,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2020,2020,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,1637814,20.2540382,-9.2399263,,
