yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Export,Kuwait,World,36.0,Explosives; pyrotechnic products; matches,35941.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2008,2008.0,Export,Kuwait,Bahrain,36.0,Explosives; pyrotechnic products; matches,1894.0,,29.2733964,47.4979476,26.1551249,50.5344606
2008,2008.0,Export,Kuwait,Germany,36.0,Explosives; pyrotechnic products; matches,242.0,,29.2733964,47.4979476,51.1638175,10.4478313
2008,2008.0,Export,Kuwait,Oman,36.0,Explosives; pyrotechnic products; matches,712.0,,29.2733964,47.4979476,21.0000287,57.0036901
2008,2008.0,Export,Kuwait,Qatar,36.0,Explosives; pyrotechnic products; matches,3273.0,,29.2733964,47.4979476,25.3336984,51.2295295
2008,2008.0,Export,Kuwait,Syria,36.0,Explosives; pyrotechnic products; matches,20601.0,,29.2733964,47.4979476,34.6401861,39.0494106
2008,2008.0,Export,Kuwait,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,9033.0,,29.2733964,47.4979476,24.0002488,53.9994829
2008,2008.0,Export,Kuwait,USA,36.0,Explosives; pyrotechnic products; matches,186.0,,29.2733964,47.4979476,39.7837304,-100.445882
