yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2013,2013,Export,Comoros,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Sub-Saharan Africa,Africa,3553
2013,2013,Export,Comoros,86,"Railway or tramway locomotives, rolling-stock and parts thereof",World,World,3553
