yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,rtLat,rtLon,ptLat_export,ptLon_export,mid,TradeValue_import,ptLat_import,ptLon_import
2021.0,2021.0,Export,Turkey,World,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,33306758.0,38.9597594,34.9249653,-36.8535712,174.7456809,142021Turkey,16018688.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2080808276.0,38.9597594,34.9249653,-36.8535712,174.7456809,152021Turkey,2499341957.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",191289471.0,38.9597594,34.9249653,-36.8535712,174.7456809,162021Turkey,18066364.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,17.0,Sugars and sugar confectionery,993574899.0,38.9597594,34.9249653,-36.8535712,174.7456809,172021Turkey,140476492.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,18.0,Cocoa and cocoa preparations,775493036.0,38.9597594,34.9249653,-36.8535712,174.7456809,182021Turkey,760407292.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2168284806.0,38.9597594,34.9249653,-36.8535712,174.7456809,192021Turkey,263864238.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",2695916944.0,38.9597594,34.9249653,-36.8535712,174.7456809,202021Turkey,151318040.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,21.0,Miscellaneous edible preparations,877842188.0,38.9597594,34.9249653,-36.8535712,174.7456809,212021Turkey,817261026.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,22.0,"Beverages, spirits and vinegar",452006117.0,38.9597594,34.9249653,-36.8535712,174.7456809,222021Turkey,484498231.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",701167805.0,38.9597594,34.9249653,-36.8535712,174.7456809,232021Turkey,2047233187.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,24.0,Tobacco and manufactured tobacco substitutes,781679062.0,38.9597594,34.9249653,-36.8535712,174.7456809,242021Turkey,643848027.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3417601894.0,38.9597594,34.9249653,-36.8535712,174.7456809,252021Turkey,540075988.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,26.0,"Ores, slag and ash",2166684565.0,38.9597594,34.9249653,-36.8535712,174.7456809,262021Turkey,2269095268.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8506563580.0,38.9597594,34.9249653,-36.8535712,174.7456809,272021Turkey,50691986207.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2195170798.0,38.9597594,34.9249653,-36.8535712,174.7456809,282021Turkey,2193452457.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,29.0,Organic chemicals,1068286870.0,38.9597594,34.9249653,-36.8535712,174.7456809,292021Turkey,9341410765.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,30.0,Pharmaceutical products,1905033144.0,38.9597594,34.9249653,-36.8535712,174.7456809,302021Turkey,6874838638.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,31.0,Fertilizers,473494592.0,38.9597594,34.9249653,-36.8535712,174.7456809,312021Turkey,1995228539.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1130123439.0,38.9597594,34.9249653,-36.8535712,174.7456809,322021Turkey,2425771945.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1111756395.0,38.9597594,34.9249653,-36.8535712,174.7456809,332021Turkey,1261528202.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,34.0,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1015329955.0,38.9597594,34.9249653,-36.8535712,174.7456809,342021Turkey,1104949933.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,340496575.0,38.9597594,34.9249653,-36.8535712,174.7456809,352021Turkey,497758975.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,30006655.0,38.9597594,34.9249653,-36.8535712,174.7456809,362021Turkey,59325604.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,37.0,Photographic or cinematographic goods,16103494.0,38.9597594,34.9249653,-36.8535712,174.7456809,372021Turkey,131876652.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,38.0,Chemical products n.e.c.,1221394106.0,38.9597594,34.9249653,-36.8535712,174.7456809,382021Turkey,2902671676.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,39.0,Plastics and articles thereof,10015156865.0,38.9597594,34.9249653,-36.8535712,174.7456809,392021Turkey,17590481551.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,40.0,Rubber and articles thereof,3454749408.0,38.9597594,34.9249653,-36.8535712,174.7456809,402021Turkey,3578936371.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,41.0,Raw hides and skins (other than furskins) and leather,253123288.0,38.9597594,34.9249653,-36.8535712,174.7456809,412021Turkey,210491038.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",413278224.0,38.9597594,34.9249653,-36.8535712,174.7456809,422021Turkey,324924964.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,43.0,Furskins and artificial fur; manufactures thereof,152955824.0,38.9597594,34.9249653,-36.8535712,174.7456809,432021Turkey,41023291.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,44.0,Wood and articles of wood; wood charcoal,1473659312.0,38.9597594,34.9249653,-36.8535712,174.7456809,442021Turkey,485105277.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,45.0,Cork and articles of cork,804319.0,38.9597594,34.9249653,-36.8535712,174.7456809,452021Turkey,5957735.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2771226.0,38.9597594,34.9249653,-36.8535712,174.7456809,462021Turkey,15190854.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,78346833.0,38.9597594,34.9249653,-36.8535712,174.7456809,472021Turkey,1231402080.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,48.0,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2162611504.0,38.9597594,34.9249653,-36.8535712,174.7456809,482021Turkey,2741500999.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",154072495.0,38.9597594,34.9249653,-36.8535712,174.7456809,492021Turkey,116506093.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,50.0,Silk,5924363.0,38.9597594,34.9249653,-36.8535712,174.7456809,502021Turkey,19387509.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",87870725.0,38.9597594,34.9249653,-36.8535712,174.7456809,512021Turkey,223559947.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,52.0,Cotton,2265699974.0,38.9597594,34.9249653,-36.8535712,174.7456809,522021Turkey,3714928392.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,53.0,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,65417068.0,38.9597594,34.9249653,-36.8535712,174.7456809,532021Turkey,355393872.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,54.0,Man-made filaments; strip and the like of man-made textile materials,1871441243.0,38.9597594,34.9249653,-36.8535712,174.7456809,542021Turkey,2268569516.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,55.0,Man-made staple fibres,1728029681.0,38.9597594,34.9249653,-36.8535712,174.7456809,552021Turkey,1692588346.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,56.0,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1073439540.0,38.9597594,34.9249653,-36.8535712,174.7456809,562021Turkey,393812601.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,57.0,Carpets and other textile floor coverings,3240144324.0,38.9597594,34.9249653,-36.8535712,174.7456809,572021Turkey,56875712.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,58.0,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",464289168.0,38.9597594,34.9249653,-36.8535712,174.7456809,582021Turkey,145487477.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,59.0,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",308070698.0,38.9597594,34.9249653,-36.8535712,174.7456809,592021Turkey,445090268.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,60.0,Fabrics; knitted or crocheted,2156464157.0,38.9597594,34.9249653,-36.8535712,174.7456809,602021Turkey,428665175.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,61.0,Apparel and clothing accessories; knitted or crocheted,10781471794.0,38.9597594,34.9249653,-36.8535712,174.7456809,612021Turkey,692463867.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,62.0,Apparel and clothing accessories; not knitted or crocheted,7513606778.0,38.9597594,34.9249653,-36.8535712,174.7456809,622021Turkey,807892107.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,63.0,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2894699927.0,38.9597594,34.9249653,-36.8535712,174.7456809,632021Turkey,237957292.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,64.0,Footwear; gaiters and the like; parts of such articles,1081854896.0,38.9597594,34.9249653,-36.8535712,174.7456809,642021Turkey,587849383.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,65.0,Headgear and parts thereof,67280988.0,38.9597594,34.9249653,-36.8535712,174.7456809,652021Turkey,41368219.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",11499395.0,38.9597594,34.9249653,-36.8535712,174.7456809,662021Turkey,7666282.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,67.0,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6913571.0,38.9597594,34.9249653,-36.8535712,174.7456809,672021Turkey,22694263.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1861248002.0,38.9597594,34.9249653,-36.8535712,174.7456809,682021Turkey,520423906.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,69.0,Ceramic products,1616183599.0,38.9597594,34.9249653,-36.8535712,174.7456809,692021Turkey,393000346.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,70.0,Glass and glassware,1357435376.0,38.9597594,34.9249653,-36.8535712,174.7456809,702021Turkey,1133802342.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,71.0,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",10964701702.0,38.9597594,34.9249653,-36.8535712,174.7456809,712021Turkey,7073921104.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,72.0,Iron and steel,17063291082.0,38.9597594,34.9249653,-36.8535712,174.7456809,722021Turkey,27618075240.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,73.0,Iron or steel articles,8801582599.0,38.9597594,34.9249653,-36.8535712,174.7456809,732021Turkey,2845430067.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,74.0,Copper and articles thereof,2599897042.0,38.9597594,34.9249653,-36.8535712,174.7456809,742021Turkey,5265609926.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,75.0,Nickel and articles thereof,141410550.0,38.9597594,34.9249653,-36.8535712,174.7456809,752021Turkey,257781648.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,76.0,Aluminium and articles thereof,5173430855.0,38.9597594,34.9249653,-36.8535712,174.7456809,762021Turkey,6592851949.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,78.0,Lead and articles thereof,40199017.0,38.9597594,34.9249653,-36.8535712,174.7456809,782021Turkey,356869249.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,79.0,Zinc and articles thereof,16523072.0,38.9597594,34.9249653,-36.8535712,174.7456809,792021Turkey,1038499272.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,80.0,Tin; articles thereof,15305343.0,38.9597594,34.9249653,-36.8535712,174.7456809,802021Turkey,152537385.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,81.0,"Metals; n.e.c., cermets and articles thereof",192299067.0,38.9597594,34.9249653,-36.8535712,174.7456809,812021Turkey,231705753.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",326080373.0,38.9597594,34.9249653,-36.8535712,174.7456809,822021Turkey,670306310.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,83.0,Metal; miscellaneous products of base metal,1238075039.0,38.9597594,34.9249653,-36.8535712,174.7456809,832021Turkey,789555129.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,84.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",20774979518.0,38.9597594,34.9249653,-36.8535712,174.7456809,842021Turkey,30966622606.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,85.0,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12011249987.0,38.9597594,34.9249653,-36.8535712,174.7456809,852021Turkey,19965390503.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,86.0,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",240676398.0,38.9597594,34.9249653,-36.8535712,174.7456809,862021Turkey,212817714.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25022288148.0,38.9597594,34.9249653,-36.8535712,174.7456809,872021Turkey,15594818976.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,88.0,"Aircraft, spacecraft and parts thereof",1407655998.0,38.9597594,34.9249653,-36.8535712,174.7456809,882021Turkey,2832409152.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,89.0,"Ships, boats and floating structures",2057978041.0,38.9597594,34.9249653,-36.8535712,174.7456809,892021Turkey,1204889173.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,90.0,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1420812371.0,38.9597594,34.9249653,-36.8535712,174.7456809,902021Turkey,4882582463.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,91.0,Clocks and watches and parts thereof,50928563.0,38.9597594,34.9249653,-36.8535712,174.7456809,912021Turkey,299620062.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,92.0,Musical instruments; parts and accessories of such articles,14876521.0,38.9597594,34.9249653,-36.8535712,174.7456809,922021Turkey,33118857.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,93.0,Arms and ammunition; parts and accessories thereof,1085023472.0,38.9597594,34.9249653,-36.8535712,174.7456809,932021Turkey,199132031.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,94.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",4787311411.0,38.9597594,34.9249653,-36.8535712,174.7456809,942021Turkey,796878789.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,95.0,"Toys, games and sports requisites; parts and accessories thereof",183322102.0,38.9597594,34.9249653,-36.8535712,174.7456809,952021Turkey,330404685.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,96.0,Miscellaneous manufactured articles,954172057.0,38.9597594,34.9249653,-36.8535712,174.7456809,962021Turkey,437278837.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,97.0,Works of art; collectors' pieces and antiques,11793109.0,38.9597594,34.9249653,-36.8535712,174.7456809,972021Turkey,15567096.0,-36.8535712,174.7456809
2021.0,2021.0,Export,Turkey,World,99.0,Commodities not specified according to kind,403127637.0,38.9597594,34.9249653,-36.8535712,174.7456809,992021Turkey,148683142.0,-36.8535712,174.7456809
