yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Import,Comoros,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",22604.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2020,2020.0,Import,Comoros,China,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",383.0,,-12.2045176,44.2832964,35.000074,104.999927
2020,2020.0,Import,Comoros,France,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",324.0,,-12.2045176,44.2832964,46.603354,1.8883335
2020,2020.0,Import,Comoros,Kuwait,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",92.0,,-12.2045176,44.2832964,29.2733964,47.4979476
2020,2020.0,Import,Comoros,India,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",12413.0,,-12.2045176,44.2832964,22.3511148,78.6677428
2020,2020.0,Import,Comoros,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",7232.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2020,2020.0,Import,Comoros,United Rep. of Tanzania,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2157.0,,-12.2045176,44.2832964,,
