yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
1995.0,1995.0,Export,Oman,1.0,Live animals,World,World,40023104.0,21.0000287,57.0036901,,,11995Oman,World,World,49622868.0
1995.0,1995.0,Export,Oman,2.0,Meat and edible meat offal,World,World,8468910.0,21.0000287,57.0036901,,,21995Oman,World,World,82314000.0
1995.0,1995.0,Export,Oman,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates ne",World,World,61422100.0,21.0000287,57.0036901,,,31995Oman,World,World,3710978.0
1995.0,1995.0,Export,Oman,4.0,"Dairy products, eggs, honey, edible animal product nes",World,World,7379334.0,21.0000287,57.0036901,,,41995Oman,World,World,98659848.0
1995.0,1995.0,Export,Oman,5.0,"Products of animal origin, nes",World,World,20879.0,21.0000287,57.0036901,,,51995Oman,World,World,54841.0
1995.0,1995.0,Export,Oman,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",World,World,46222.0,21.0000287,57.0036901,,,61995Oman,World,World,4025414.0
1995.0,1995.0,Export,Oman,7.0,Edible vegetables and certain roots and tubers,World,World,5049439.0,21.0000287,57.0036901,,,71995Oman,World,World,23020702.0
1995.0,1995.0,Export,Oman,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,6196237.0,21.0000287,57.0036901,,,81995Oman,World,World,52209372.0
1995.0,1995.0,Export,Oman,9.0,"Coffee, tea, mate and spices",World,World,2055326.0,21.0000287,57.0036901,,,91995Oman,World,World,24942248.0
1995.0,1995.0,Export,Oman,10.0,Cereals,World,World,10825342.0,21.0000287,57.0036901,,,101995Oman,World,World,118128024.0
1995.0,1995.0,Export,Oman,11.0,"Milling products, malt, starches, inulin, wheat glute",World,World,9286897.0,21.0000287,57.0036901,,,111995Oman,World,World,5966476.0
1995.0,1995.0,Export,Oman,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",World,World,1720627.0,21.0000287,57.0036901,,,121995Oman,World,World,3758568.0
1995.0,1995.0,Export,Oman,14.0,"Vegetable plaiting materials, vegetable products nes",World,World,157664.0,21.0000287,57.0036901,,,141995Oman,World,World,49276.0
1995.0,1995.0,Export,Oman,15.0,"Animal,vegetable fats and oils, cleavage products, et",World,World,22064916.0,21.0000287,57.0036901,,,151995Oman,World,World,40134740.0
1995.0,1995.0,Export,Oman,16.0,"Meat, fish and seafood food preparations nes",World,World,28803.0,21.0000287,57.0036901,,,161995Oman,World,World,4996000.0
1995.0,1995.0,Export,Oman,17.0,Sugars and sugar confectionery,World,World,1008198.0,21.0000287,57.0036901,,,171995Oman,World,World,16765862.0
1995.0,1995.0,Export,Oman,18.0,Cocoa and cocoa preparations,World,World,596441.0,21.0000287,57.0036901,,,181995Oman,World,World,12695087.0
1995.0,1995.0,Export,Oman,19.0,"Cereal, flour, starch, milk preparations and products",World,World,5723285.0,21.0000287,57.0036901,,,191995Oman,World,World,15901262.0
1995.0,1995.0,Export,Oman,20.0,"Vegetable, fruit, nut, etc food preparations",World,World,1699469.0,21.0000287,57.0036901,,,201995Oman,World,World,25231700.0
1995.0,1995.0,Export,Oman,21.0,Miscellaneous edible preparations,World,World,3847961.0,21.0000287,57.0036901,,,211995Oman,World,World,28496114.0
1995.0,1995.0,Export,Oman,22.0,"Beverages, spirits and vinegar",World,World,5368391.0,21.0000287,57.0036901,,,221995Oman,World,World,35648268.0
1995.0,1995.0,Export,Oman,23.0,"Residues, wastes of food industry, animal fodder",World,World,281418.0,21.0000287,57.0036901,,,231995Oman,World,World,7520686.0
1995.0,1995.0,Export,Oman,24.0,Tobacco and manufactured tobacco substitutes,World,World,107549192.0,21.0000287,57.0036901,,,241995Oman,World,World,193006096.0
1995.0,1995.0,Export,Oman,25.0,"Salt, sulphur, earth, stone, plaster, lime and cement",World,World,6245422.0,21.0000287,57.0036901,,,251995Oman,World,World,32173600.0
1995.0,1995.0,Export,Oman,26.0,"Ores, slag and ash",World,World,689124.0,21.0000287,57.0036901,,,261995Oman,World,World,65583308.0
1995.0,1995.0,Export,Oman,27.0,"Mineral fuels, oils, distillation products, etc",World,World,4650456064.0,21.0000287,57.0036901,,,271995Oman,World,World,68110952.0
1995.0,1995.0,Export,Oman,28.0,"Inorganic chemicals, precious metal compound, isotope",World,World,617169.0,21.0000287,57.0036901,,,281995Oman,World,World,16212128.0
1995.0,1995.0,Export,Oman,29.0,Organic chemicals,World,World,20624.0,21.0000287,57.0036901,,,291995Oman,World,World,24504806.0
1995.0,1995.0,Export,Oman,30.0,Pharmaceutical products,World,World,812924.0,21.0000287,57.0036901,,,301995Oman,World,World,51724688.0
1995.0,1995.0,Export,Oman,31.0,Fertilizers,World,World,5095277.0,21.0000287,57.0036901,,,311995Oman,World,World,7556300.0
1995.0,1995.0,Export,Oman,32.0,"Tanning, dyeing extracts, tannins, derivs,pigments et",World,World,2553706.0,21.0000287,57.0036901,,,321995Oman,World,World,13675240.0
1995.0,1995.0,Export,Oman,33.0,"Essential oils, perfumes, cosmetics, toileteries",World,World,6786598.0,21.0000287,57.0036901,,,331995Oman,World,World,57438744.0
1995.0,1995.0,Export,Oman,35.0,"Albuminoids, modified starches, glues, enzymes",World,World,38231.0,21.0000287,57.0036901,,,351995Oman,World,World,1234613.0
1995.0,1995.0,Export,Oman,36.0,"Explosives, pyrotechnics, matches, pyrophorics, etc",World,World,50967.0,21.0000287,57.0036901,,,361995Oman,World,World,2390546.0
1995.0,1995.0,Export,Oman,37.0,Photographic or cinematographic goods,World,World,7953443.0,21.0000287,57.0036901,,,371995Oman,World,World,14985712.0
1995.0,1995.0,Export,Oman,38.0,Miscellaneous chemical products,World,World,3130755.0,21.0000287,57.0036901,,,381995Oman,World,World,57837052.0
1995.0,1995.0,Export,Oman,39.0,Plastics and articles thereof,World,World,5956560.0,21.0000287,57.0036901,,,391995Oman,World,World,66199808.0
