yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1995,1995,Export,Comoros,64,"Footwear, gaiters and the like, parts thereof",Sub-Saharan Africa,Africa,3375
1995,1995,Export,Comoros,64,"Footwear, gaiters and the like, parts thereof",Western Europe,Europe,4136
1995,1995,Export,Comoros,64,"Footwear, gaiters and the like, parts thereof",World,World,7511
