yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Import,Pakistan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1595503227.0,,30.3308401,71.247499,-36.8535712,174.7456809
2012,2012.0,Import,Pakistan,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5017.0,,30.3308401,71.247499,38.9953683,21.9877132
2012,2012.0,Import,Pakistan,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",647786.0,,30.3308401,71.247499,22.350627,114.1849161
2012,2012.0,Import,Pakistan,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",266859.0,,30.3308401,71.247499,47.1817585,19.5060937
2012,2012.0,Import,Pakistan,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14070906.0,,30.3308401,71.247499,-2.4833826,117.8902853
2012,2012.0,Import,Pakistan,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13016.0,,30.3308401,71.247499,32.6475314,54.5643516
2012,2012.0,Import,Pakistan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",253454.0,,30.3308401,71.247499,52.865196,-7.9794599
2012,2012.0,Import,Pakistan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5282347.0,,30.3308401,71.247499,42.6384261,12.674297
2012,2012.0,Import,Pakistan,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6285.0,,30.3308401,71.247499,18.1850507,-77.3947693
2012,2012.0,Import,Pakistan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",916507863.0,,30.3308401,71.247499,36.5748441,139.2394179
2012,2012.0,Import,Pakistan,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4264.0,,30.3308401,71.247499,48.1012954,66.7780818
2012,2012.0,Import,Pakistan,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",85638.0,,30.3308401,71.247499,31.1667049,36.941628
2012,2012.0,Import,Pakistan,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110751.0,,30.3308401,71.247499,,
2012,2012.0,Import,Pakistan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11514005.0,,30.3308401,71.247499,,
2012,2012.0,Import,Pakistan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1645.0,,30.3308401,71.247499,29.2733964,47.4979476
2012,2012.0,Import,Pakistan,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1311.0,,30.3308401,71.247499,49.8158683,6.1296751
2012,2012.0,Import,Pakistan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5871497.0,,30.3308401,71.247499,4.5693754,102.2656823
2012,2012.0,Import,Pakistan,Maldives,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1869.0,,30.3308401,71.247499,3.7203503,73.2244152
2012,2012.0,Import,Pakistan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56395.0,,30.3308401,71.247499,23.6585116,-102.0077097
2012,2012.0,Import,Pakistan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7010399.0,,30.3308401,71.247499,,
2012,2012.0,Import,Pakistan,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8202.0,,30.3308401,71.247499,21.0000287,57.0036901
2012,2012.0,Import,Pakistan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",570256.0,,30.3308401,71.247499,52.2434979,5.6343227
2012,2012.0,Import,Pakistan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69986.0,,30.3308401,71.247499,-41.5000831,172.8344077
2012,2012.0,Import,Pakistan,"Other Europe, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",248.0,,30.3308401,71.247499,,
2012,2012.0,Import,Pakistan,Palau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",146.0,,30.3308401,71.247499,5.3783537,132.9102573
2012,2012.0,Import,Pakistan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5123770.0,,30.3308401,71.247499,12.7503486,122.7312101
2012,2012.0,Import,Pakistan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53799.0,,30.3308401,71.247499,52.215933,19.134422
2012,2012.0,Import,Pakistan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",139.0,,30.3308401,71.247499,39.6621648,-8.1353519
2012,2012.0,Import,Pakistan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67822.0,,30.3308401,71.247499,45.9852129,24.6859225
2012,2012.0,Import,Pakistan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38890.0,,30.3308401,71.247499,64.6863136,97.7453061
2012,2012.0,Import,Pakistan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15630.0,,30.3308401,71.247499,25.6242618,42.3528328
2012,2012.0,Import,Pakistan,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",476689.0,,30.3308401,71.247499,44.1534121,20.55144
2012,2012.0,Import,Pakistan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35153.0,,30.3308401,71.247499,22.3511148,78.6677428
2012,2012.0,Import,Pakistan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41234748.0,,30.3308401,71.247499,1.357107,103.8194992
2012,2012.0,Import,Pakistan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",455327.0,,30.3308401,71.247499,48.7411522,19.4528646
2012,2012.0,Import,Pakistan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3738845.0,,30.3308401,71.247499,15.9266657,107.9650855
2012,2012.0,Import,Pakistan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65596.0,,30.3308401,71.247499,-28.8166236,24.991639
2012,2012.0,Import,Pakistan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",210731.0,,30.3308401,71.247499,39.3260685,-4.8379791
2012,2012.0,Import,Pakistan,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",849.0,,30.3308401,71.247499,14.5844444,29.4917691
2012,2012.0,Import,Pakistan,Eswatini,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29341.0,,30.3308401,71.247499,-26.5624806,31.3991317
2012,2012.0,Import,Pakistan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",117940.0,,30.3308401,71.247499,59.6749712,14.5208584
2012,2012.0,Import,Pakistan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8103.0,,30.3308401,71.247499,46.7985624,8.2319736
2012,2012.0,Import,Pakistan,Tajikistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",457.0,,30.3308401,71.247499,38.6281733,70.8156541
2012,2012.0,Import,Pakistan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",239557129.0,,30.3308401,71.247499,14.8971921,100.83273
2012,2012.0,Import,Pakistan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6168156.0,,30.3308401,71.247499,24.0002488,53.9994829
2012,2012.0,Import,Pakistan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17015389.0,,30.3308401,71.247499,38.9597594,34.9249653
2012,2012.0,Import,Pakistan,Turks and Caicos Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4846.0,,30.3308401,71.247499,,
2012,2012.0,Import,Pakistan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49908.0,,30.3308401,71.247499,49.4871968,31.2718321
2012,2012.0,Import,Pakistan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39302539.0,,30.3308401,71.247499,54.7023545,-3.2765753
2012,2012.0,Import,Pakistan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22957936.0,,30.3308401,71.247499,39.7837304,-100.445882
