yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22105036.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2013,2013.0,Export,Malta,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",463920.0,,35.8885993,14.4476911,-2.4833826,117.8902853
2013,2013.0,Export,Malta,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",106182.0,,35.8885993,14.4476911,30.8124247,34.8594762
2013,2013.0,Export,Malta,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",611820.0,,35.8885993,14.4476911,42.6384261,12.674297
2013,2013.0,Export,Malta,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84247.0,,35.8885993,14.4476911,36.5748441,139.2394179
2013,2013.0,Export,Malta,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2814.0,,35.8885993,14.4476911,1.4419683,38.4313975
2013,2013.0,Export,Malta,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26545.0,,35.8885993,14.4476911,5.7499721,-9.3658524
2013,2013.0,Export,Malta,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5282243.0,,35.8885993,14.4476911,26.8234472,18.1236723
2013,2013.0,Export,Malta,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5840.0,,35.8885993,14.4476911,-20.2759451,57.5703566
2013,2013.0,Export,Malta,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2654.0,,35.8885993,14.4476911,21.0000287,57.0036901
2013,2013.0,Export,Malta,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82422.0,,35.8885993,14.4476911,9.6000359,7.9999721
2013,2013.0,Export,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3623.0,,35.8885993,14.4476911,60.5000209,9.0999715
2013,2013.0,Export,Malta,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",637.0,,35.8885993,14.4476911,8.559559,-81.1308434
2013,2013.0,Export,Malta,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13272.0,,35.8885993,14.4476911,12.7503486,122.7312101
2013,2013.0,Export,Malta,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1327.0,,35.8885993,14.4476911,8.6400349,-11.8400269
2013,2013.0,Export,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9654.0,,35.8885993,14.4476911,22.3511148,78.6677428
2013,2013.0,Export,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",595400.0,,35.8885993,14.4476911,1.357107,103.8194992
2013,2013.0,Export,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3982.0,,35.8885993,14.4476911,-28.8166236,24.991639
2013,2013.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",309952.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2013,2013.0,Export,Malta,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31403.0,,35.8885993,14.4476911,14.5844444,29.4917691
2013,2013.0,Export,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8627.0,,35.8885993,14.4476911,46.7985624,8.2319736
2013,2013.0,Export,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",504657.0,,35.8885993,14.4476911,14.8971921,100.83273
2013,2013.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",254781.0,,35.8885993,14.4476911,24.0002488,53.9994829
2013,2013.0,Export,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",133.0,,35.8885993,14.4476911,33.8439408,9.400138
2013,2013.0,Export,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8096.0,,35.8885993,14.4476911,38.9597594,34.9249653
2013,2013.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",171095.0,,35.8885993,14.4476911,26.2540493,29.2675469
2013,2013.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11905827.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2013,2013.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61990.0,,35.8885993,14.4476911,39.7837304,-100.445882
