yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Australia and New Zealand,Oceania,300,33.8750629,35.843409,-16.85099460447687,133.4130365630627
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Eastern Asia,Asia,110544,33.8750629,35.843409,37.977378106878206,73.97804075806764
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Eastern Europe,Europe,1660,33.8750629,35.843409,51.67568633314729,27.673469819741847
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Northern Africa,Africa,6250,33.8750629,35.843409,19.569604022535763,12.47761721199581
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Northern America,Americas,29080,33.8750629,35.843409,43.897683433510366,-100.08947125585888
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Northern Europe,Europe,15189,33.8750629,35.843409,59.36075159783851,25.01346951967388
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Southern Europe,Europe,2678601,33.8750629,35.843409,40.12399607988535,20.742583178432696
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Sub-Saharan Africa,Africa,7438,33.8750629,35.843409,6.06272746187266,22.727528470146083
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Western Asia,Asia,15659,33.8750629,35.843409,26.42921218083572,52.86847103284948
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,Western Europe,Europe,16559410,33.8750629,35.843409,47.92172048214207,7.866753258497997
2021,2021,Re-Export,Lebanon,99,Commodities not specified according to kind,World,World,19485375,33.8750629,35.843409,,
